Order Number,Purchase Confirmation Date
201710302258653,"20,171,103"
201707209929420,"20,170,728"
201707129550097,"20,170,719"
201707039056021,"20,170,714"
201707028956707,"20,170,702"
201707240063113,"20,170,724"
201707209912804,"20,170,720"
201707209928094,"20,170,720"
201707109436194,"20,170,713"
201707219955273,"20,170,722"
201707079288840,"20,170,707"
201707099390438,"20,170,714"
201707199906595,"20,170,726"
201707149701198,"20,170,714"
201707270235187,"20,170,727"
201707280280978,"20,170,728"
201707099410638,"20,170,719"
201707280265826,"20,170,810"
201707099416531,"20,170,719"
201707129587669,"20,170,712"
201707049137851,"20,170,704"
201707189826209,"20,170,718"
201707018924211,"20,170,701"
201707069206715,"20,170,712"
201707149665814,"20,170,720"
201707018911927,"20,170,701"
201707270227200,"20,170,727"
201707199886706,"20,170,719"
201707250115434,"20,170,802"
201707129590197,"20,170,719"
201707028974040,"20,170,702"
201707250148192,"20,170,725"
201707049099139,"20,170,711"
201707099414628,"20,170,714"
201707079302346,"20,170,707"
201707028975611,"20,170,712"
201707149685464,"20,170,717"
201707270236766,"20,170,727"
201707129554646,"20,170,712"
201707129577712,"20,170,712"
201707199873695,"20,170,726"
201707159728652,"20,170,715"
201707039030850,"20,170,703"
201707079273995,"20,170,707"
201707119507865,"20,170,713"
201707039077347,"20,170,706"
201707149675681,"20,170,714"
201707069206492,"20,170,714"
201707230045982,"20,170,801"
201707099408575,"20,170,714"
201707028973320,"20,170,702"
201706298800589,"20,170,708"
201707270217147,"20,170,804"
201707310356346,"20,170,804"
201708040520669,"20,170,811"
201708150862218,"20,170,815"
201708040551825,"20,170,811"
201708060587460,"20,170,806"
201708211001990,"20,170,823"
201708140853839,"20,170,815"
201708010411845,"20,170,809"
201708261134692,"20,170,826"
201708190969741,"20,170,819"
201708311251080,"20,170,831"
201708090689482,"20,170,822"
201708211001028,"20,170,821"
201708311237029,"20,170,906"
201708291204958,"20,170,906"
201708190959318,"20,170,819"
201708180948122,"20,170,826"
201708040551405,"20,170,816"
201708190958612,"20,170,819"
201708110761441,"20,170,815"
201708070639487,"20,170,807"
201708020473232,"20,170,802"
201708200982854,"20,170,820"
201708311233762,"20,170,905"
201708080652737,"20,170,908"
201708261142425,"20,170,826"
201708110774535,"20,170,817"
201708281181392,"20,170,828"
201708180954014,"20,170,826"
201708090681334,"20,170,816"
201708030480000,"20,170,810"
201708271162898,"20,170,906"
201708261137659,"20,170,826"
201708070632642,"20,170,812"
201708010434880,"20,170,801"
201708231059967,"20,170,823"
201708010421137,"20,170,803"
201708281168465,"20,170,828"
201708050573623,"20,170,805"
201708090695308,"20,170,809"
201708180934338,"20,170,818"
201708100745910,"20,170,810"
201708241093425,"20,170,824"
201708100726906,"20,170,810"
201708050575207,"20,170,805"
201708030511775,"20,170,803"
201708200989607,"20,170,830"
201708020441787,"20,170,802"
201708030504997,"20,170,803"
201708180930177,"20,170,818"
201708301210148,"20,170,830"
201708070634976,"20,170,810"
201708150882198,"20,170,815"
201707310394711,"20,170,809"
201708170920411,"20,170,821"
201709011269194,"20,170,908"
201709191651180,"20,170,928"
201709191661216,"20,170,919"
201709301839557,"20,171,004"
201709261767646,"20,170,928"
201709111498968,"20,170,915"
201709221709119,"20,170,927"
201709131550816,"20,170,913"
201709121516798,"20,170,916"
201709221695816,"20,170,923"
201709051352839,"20,170,908"
201709281799037,"20,170,928"
201709231722816,"20,170,923"
201709041347364,"20,170,904"
201709231722144,"20,171,003"
201709261775933,"20,171,004"
201709241738885,"20,170,929"
201709141563560,"20,170,914"
201709181629392,"20,170,922"
201709251755216,"20,171,003"
201709171614548,"20,170,923"
201709131547579,"20,170,923"
201709081439768,"20,170,908"
201709191647977,"20,171,004"
201709081425061,"20,170,913"
201709181635620,"20,170,918"
201709061386862,"20,170,927"
201709211694206,"20,170,924"
201709141563797,"20,170,918"
201709151582250,"20,170,921"
201709131554283,"20,170,920"
201709291824390,"20,171,006"
201709051370691,"20,170,907"
201709201671634,"20,170,920"
201709091472504,"20,170,913"
201709121525908,"20,170,912"
201709101488629,"20,170,919"
201709271790017,"20,171,001"
201709271785329,"20,171,006"
201709151583545,"20,170,915"
201709111498961,"20,170,911"
201709131544600,"20,170,913"
201709071410747,"20,170,907"
201709121525695,"20,170,912"
201709171621225,"20,170,922"
201709271780356,"20,171,004"
201709201664242,"20,171,012"
201709201677724,"20,170,920"
201709021292463,"20,170,912"
201709061396827,"20,170,909"
201709011271527,"20,170,901"
201709271790872,"20,171,004"
201709291822644,"20,171,007"
201709181639167,"20,170,927"
201710162071065,"20,171,019"
201710051907038,"20,171,010"
201710222158564,"20,171,101"
201710122016130,"20,171,018"
201710021858059,"20,171,002"
201710242189000,"20,171,031"
201710282244126,"20,171,104"
201710282247666,"20,171,028"
201710212150201,"20,171,021"
201710192127849,"20,171,023"
201710021862882,"20,171,007"
201710071945524,"20,171,007"
201710041898327,"20,171,011"
201710071934867,"20,171,007"
201710222166741,"20,171,024"
201710122015356,"20,171,012"
201710262223187,"20,171,027"
201710011849288,"20,171,001"
201710111998772,"20,171,018"
201710252199932,"20,171,025"
201710041899087,"20,171,011"
201710192126195,"20,171,027"
201710212154370,"20,171,027"
201710282246199,"20,171,102"
201707260182045,"20,170,728"
201707119522802,"20,170,718"
201707049137386,"20,170,704"
201707250135523,"20,170,728"
201707270233125,"20,170,731"
201707310369174,"20,170,731"
201707028938280,"20,170,702"
201707169778168,"20,170,725"
201707028944523,"20,170,702"
201707219958184,"20,170,721"
201707119517481,"20,170,725"
201707089362961,"20,170,708"
201707109471963,"20,170,710"
201707018937275,"20,170,701"
201707079281923,"20,170,709"
201707139611455,"20,170,721"
201707099402301,"20,170,719"
201707129580311,"20,170,721"
201707209942195,"20,170,720"
201707219961010,"20,170,726"
201707049090961,"20,170,704"
201707240073837,"20,170,802"
201707049110000,"20,170,704"
201706308877057,"20,170,708"
201707300328032,"20,170,730"
201707179801121,"20,170,717"
201707049136405,"20,170,704"
201707230045844,"20,170,723"
201707059143186,"20,170,716"
201707079270734,"20,170,712"
201707039069941,"20,170,703"
201707079294036,"20,170,711"
201707240064831,"20,170,724"
201707018885100,"20,170,701"
201707059160493,"20,170,710"
201707169752637,"20,170,716"
201707129593001,"20,170,712"
201707220028215,"20,170,729"
201707199897643,"20,170,724"
201707018910248,"20,170,712"
201707280259167,"20,170,729"
201707018903497,"20,170,706"
201707089335906,"20,170,708"
201707159714233,"20,170,721"
201707240072754,"20,170,724"
201707179787890,"20,170,719"
201707310363309,"20,170,808"
201707209916501,"20,170,722"
201707159702969,"20,170,718"
201707149701733,"20,170,720"
201707079297934,"20,170,707"
201707069207192,"20,170,706"
201708100729816,"20,170,816"
201708020477675,"20,170,802"
201708100739069,"20,170,831"
201708301215914,"20,170,831"
201708020473538,"20,170,802"
201708120785575,"20,170,812"
201708200989337,"20,170,825"
201708090686380,"20,170,809"
201708070648135,"20,170,807"
201708170917901,"20,170,817"
201708140839412,"20,170,818"
201708030505852,"20,170,803"
201708080652409,"20,170,808"
201708070635291,"20,170,807"
201708160903129,"20,170,816"
201708231058154,"20,170,830"
201708040550178,"20,170,812"
201708180949997,"20,170,825"
201708060602886,"20,170,810"
201708090707027,"20,170,809"
201708120799063,"20,170,812"
201708180936750,"20,170,818"
201707310368697,"20,170,802"
201708210995486,"20,170,821"
201708150881175,"20,170,815"
201708080675422,"20,170,808"
201708070611946,"20,170,812"
201708130811453,"20,170,813"
201708150873315,"20,170,815"
201708070638949,"20,170,807"
201708090696728,"20,170,809"
201708020440066,"20,170,808"
201708020479012,"20,170,809"
201708231070138,"20,170,823"
201708050576650,"20,170,806"
201708160897729,"20,170,816"
201708180935771,"20,170,818"
201708211009748,"20,170,821"
201708100718427,"20,170,810"
201707310364826,"20,170,808"
201708070634461,"20,170,807"
201708100744442,"20,170,810"
201708140855009,"20,170,814"
201708070613754,"20,170,816"
201708050580146,"20,170,805"
201708221033317,"20,170,822"
201708080654849,"20,170,808"
201708060605895,"20,170,806"
201708251107861,"20,170,825"
201708030495742,"20,170,803"
201708301210691,"20,170,831"
201708190973029,"20,170,819"
201708251106160,"20,170,825"
201709241726955,"20,171,003"
201709051355415,"20,170,907"
201709291829484,"20,171,006"
201709161605385,"20,170,921"
201709231715820,"20,170,930"
201709041332720,"20,170,912"
201709021284236,"20,170,902"
201709281799043,"20,171,004"
201709291817841,"20,171,004"
201709131535628,"20,170,920"
201709111505050,"20,170,911"
201709021280148,"20,170,909"
201709151580125,"20,170,923"
201709051371136,"20,170,913"
201709091476086,"20,170,910"
201709211693709,"20,170,921"
201709241728362,"20,170,928"
201709011269834,"20,170,901"
201709221696866,"20,170,922"
201709281813278,"20,171,005"
201709071416706,"20,170,907"
201709251758411,"20,170,929"
201709261767604,"20,171,002"
201709241735160,"20,171,003"
201709081436966,"20,170,914"
201709281805032,"20,170,928"
201709021293685,"20,170,902"
201709021279340,"20,170,902"
201709131545702,"20,170,913"
201709251741872,"20,170,925"
201708291204331,"20,170,907"
201709071410697,"20,170,925"
201709091466555,"20,170,915"
201709011272883,"20,170,907"
201708311242036,"20,170,908"
201709181630100,"20,170,925"
201709211687957,"20,170,921"
201709121519715,"20,170,916"
201709121522464,"20,170,912"
201709161596583,"20,170,916"
201709131555537,"20,170,921"
201709111511251,"20,170,919"
201709171623603,"20,170,926"
201709241739249,"20,170,929"
201709141557588,"20,170,914"
201709281802833,"20,171,003"
201709011263387,"20,170,901"
201709051368630,"20,171,009"
201709251758881,"20,170,927"
201709011267682,"20,170,901"
201709181632872,"20,170,926"
201709011258185,"20,170,909"
201710262212621,"20,171,026"
201710222159049,"20,171,031"
201710232172964,"20,171,028"
201710272226825,"20,171,102"
201710182107722,"20,171,022"
201710252201535,"20,171,101"
201710132034295,"20,171,020"
201710202136743,"20,171,027"
201710202141475,"20,171,023"
201710152063998,"20,171,020"
201710202139046,"20,171,025"
201710101990100,"20,171,017"
201710101985203,"20,171,017"
201710272232926,"20,171,027"
201710172098754,"20,171,024"
201710202142148,"20,171,020"
201710232174520,"20,171,101"
201710091965061,"20,171,009"
201710091970173,"20,171,009"
201710101995186,"20,171,010"
201710302263146,"20,171,104"
201710021863907,"20,171,007"
201710292252592,"20,171,029"
201710031882878,"20,171,011"
201710122015477,"20,171,012"
201710142049022,"20,171,014"
201710101978529,"20,171,010"
201710051909143,"20,171,011"
201710222160928,"20,171,026"
201710302259024,"20,171,102"
201710282244347,"20,171,104"
201710242193749,"20,171,030"
201710202146408,"20,171,025"
201710182112588,"20,171,031"
201710132034461,"20,171,013"
201710232168839,"20,171,028"
201710312279808,"20,171,108"
201710061930700,"20,171,012"
201710172097312,"20,171,017"
201710292253807,"20,171,029"
201710252200796,"20,171,102"
201710232175760,"20,171,029"
201710011852146,"20,171,001"
201710252210316,"20,171,025"
201709291818040,"20,171,007"
201710262222550,"20,171,026"
201710101977628,"20,171,012"
201710262220433,"20,171,030"
201710172089323,"20,171,017"
201710101991531,"20,171,010"
201710192124559,"20,171,019"
201710202134098,"20,171,028"
201711032326561,"20,171,108"
201711122460247,"20,171,118"
201711012286716,"20,171,103"
201711132475456,"20,171,113"
201711112442595,"20,171,117"
201711112451540,"20,171,117"
201711232601633,"20,171,130"
201711212578670,"20,171,128"
201711212580900,"20,171,128"
201711182541422,"20,171,120"
201711242617133,"20,171,206"
201711262638198,"20,171,126"
201711232608867,"20,171,127"
201711062364615,"20,171,108"
201711022317487,"20,171,108"
201711292683798,"20,171,204"
201711272649782,"20,171,204"
201711182542277,"20,171,118"
201711122458697,"20,171,112"
201711122462857,"20,171,117"
201711212582136,"20,171,121"
201711052352965,"20,171,110"
201711032333103,"20,171,103"
201711192553543,"20,171,119"
201711062370997,"20,171,106"
201711072384354,"20,171,115"
201711132475521,"20,171,117"
201711122461772,"20,171,122"
201711132464541,"20,171,117"
201711102424567,"20,171,121"
201711212575800,"20,171,127"
201711262634833,"20,171,129"
201711092405515,"20,171,115"
201711222592977,"20,171,129"
201711282656794,"20,171,202"
201711292677982,"20,171,206"
201711192550283,"20,171,128"
201711122463207,"20,171,117"
201711112444463,"20,171,111"
201711142487776,"20,171,120"
201711242616872,"20,171,125"
201711032330599,"20,171,103"
201711152500341,"20,171,122"
201711252631563,"20,171,130"
201711062364846,"20,171,106"
201711092406947,"20,171,115"
201711232599814,"20,171,123"
201712032724694,"20,171,203"
201712032722570,"20,171,203"
201711292682274,"20,171,209"
201712062761630,"20,171,206"
201712082791786,"20,171,208"
201712082798547,"20,171,211"
201712022712728,"20,171,209"
201712042736828,"20,171,209"
201712062763065,"20,171,206"
201712032720710,"20,171,207"
201712022717482,"20,171,209"
201712042734361,"20,171,204"
201712012707013,"20,171,209"
201712082787226,"20,171,210"
201712072776575,"20,171,207"
201712082789949,"20,171,208"
201712062763988,"20,171,208"
201712042730923,"20,171,204"
201712022714427,"20,171,207"
201712092801794,"20,171,209"
201711302684637,"20,171,206"
201712082792002,"20,171,208"
201711302684492,"20,171,207"
201712082788673,"20,171,208"
201712012707217,"20,171,206"
201712072786566,"20,171,207"
201712042738983,"20,171,204"
201712042730455,"20,171,208"
201712022719515,"20,171,202"
201712032726510,"20,171,203"
201712072785763,"20,171,207"
201712062771450,"20,171,206"
201712082786793,"20,171,208"
201712042730510,"20,171,204"
201712032724789,"20,171,203"
201712052752199,"20,171,212"
201712122845571,"20,171,212"
201712052746064,"20,171,205"
201712092805459,"20,171,209"
201712102820438,"20,171,212"
201712042731346,"20,171,204"
201712092808235,"20,171,209"
201712042737832,"20,171,212"
201712092801121,"20,171,209"
201712112832968,"20,171,211"
201712122851094,"20,171,212"
201712102810674,"20,171,210"
201710172101813,"20,171,017"
201710172093552,"20,171,017"
201710202140998,"20,171,023"
201710122022449,"20,171,021"
201710111999064,"20,171,013"
201710182107176,"20,171,018"
201710212151185,"20,171,024"
201710182109836,"20,171,027"
201710091970299,"20,171,009"
201710111996802,"20,171,020"
201710192126919,"20,171,102"
201710162087331,"20,171,016"
201710162083513,"20,171,016"
201710081949996,"20,171,014"
201710021860316,"20,171,002"
201710011855925,"20,171,001"
201710071941103,"20,171,007"
201710122016342,"20,171,021"
201710101988927,"20,171,010"
201710272233009,"20,171,104"
201710152067682,"20,171,019"
201710212150329,"20,171,021"
201710182114320,"20,171,018"
201710142051858,"20,171,014"
201710232177076,"20,171,027"
201711212575306,"20,171,129"
201711042341614,"20,171,104"
201711152498290,"20,171,122"
201711282668290,"20,171,128"
201711062371228,"20,171,106"
201711292673215,"20,171,209"
201711042342464,"20,171,104"
201711052349208,"20,171,110"
201711262632422,"20,171,201"
201711162521446,"20,171,124"
201711052348383,"20,171,114"
201711152497091,"20,171,122"
201711272643756,"20,171,127"
201711042339331,"20,171,108"
201711132467401,"20,171,121"
201711082398812,"20,171,115"
201711262637667,"20,171,126"
201711032328959,"20,171,108"
201711212572801,"20,171,121"
201711212577548,"20,171,125"
201711182542546,"20,171,118"
201711072378418,"20,171,107"
201711062364712,"20,171,114"
201711232599990,"20,171,123"
201711072374911,"20,171,110"
201711012288750,"20,171,101"
201711042343907,"20,171,107"
201711012288965,"20,171,108"
201711102424049,"20,171,110"
201711172526271,"20,171,122"
201711142485923,"20,171,118"
201711132474748,"20,171,208"
201711152508761,"20,171,115"
201711022308776,"20,171,102"
201711132475619,"20,171,113"
201711162518326,"20,171,124"
201711062366569,"20,171,114"
201711282656615,"20,171,202"
201711172528687,"20,171,121"
201711132468958,"20,171,122"
